deathRate,medIncome,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctHS18_24,PctBachDeg18_24,PctUnemployed16_Over,PctPrivateCoverage,PctPublicCoverage,PctMarriedHouseholds,BirthRate
190,40921,20.2,43.4,2.61,54.7,48.2,3,7.8,54.3,39.3,55.24848892,5.769695505
123,34368,33.5,28.8,3.62,51,29,5.1,9.9,32.6,37.3,56.33534356,6.82588583
186.4,41521,21.8,42.4,2.63,53.6,35.1,3.5,8.9,54,38.9,52.74376066,8.01384083
155.2,50124,14.4,32.8,2.8,53.4,23.5,2.1,6.4,57.5,29.6,54.61738163,6.633380884
167.2,55472,12.4,46.9,2.51,58.3,36.9,3,5,64.9,36.3,57.52914198,6.844366335
181.2,44076,20.3,39.2,2.65,57.4,41.1,2.8,7.1,55.2,35,56.56596097,7.914410931
176.8,33698,25.9,44.5,2.45,43.9,38.1,3.5,6.4,53.6,42.6,46.04772558,3.995098039
181.9,47299,17.5,36.9,2.73,44.9,30.3,4,6.4,61.5,31.7,47.82259504,7.220420251
110.4,32086,26.7,39.6,3.06,50.2,33.9,1.8,5.7,34.9,46,53.82231405,8.859060403
198.5,43385,20.5,38,2.77,50.4,34.6,9.3,11.4,58.9,33.1,52.6920083,4.433836917
158.9,51508,13.9,37.3,2.62,51.5,37.6,1.6,5.3,60.9,34.3,48.88513921,7.239057239
142.5,63054,8.6,44.9,2.5,67,36.6,0,4.4,71.3,23.2,63.2218845,5.459770115
166.4,52030,14.9,40.5,2.55,56.9,44.1,0.6,5.6,60.7,33,62.55361267,6.95970696
189.2,52185,14.7,39,2.79,56.4,46.2,7.4,5.2,66.8,29.7,57.89782736,5.209698558
188.9,41017,17.7,40.6,2.83,50.4,42.8,1.2,11.4,56.3,39,52.48578392,3.4164859
168,46364,13.1,53.1,2.12,59.5,48.7,0,7.1,56.3,40.3,55.22971652,0
187.7,41147,21.2,35.9,2.53,43.6,34.8,5.8,8.8,54.7,33.1,41.36584844,5.814864465
202.2,36929,22.5,36.7,3.09,48.4,20.3,0,16.5,48.4,37.9,55.45023697,17.26057906
164.6,46200,20.2,34.6,2.97,50.7,35.3,4.7,6.6,53,33,51.71017427,8.130335207
185,55926,13.3,36.7,2.84,57.1,37.6,4.8,7.3,61.2,26.8,59.80441464,6.554953179
179.9,41079,23.4,39.2,2.26,42.7,41.1,1.7,4.2,56.4,39.8,53.54345054,5.620219488
178.1,43986,22.3,35.5,2.83,43,34.7,3.1,4.8,59.2,38.3,48.20143885,9.297604547
132.7,77764,8.3,43.6,2.72,60,33.3,4.7,4.5,75.6,28.3,61.07585596,3.026544282
166.3,44113,17.6,47.9,2.38,50.7,40.1,1.4,8,58.3,42.5,48.39043119,5.271431566
183.1,38750,18.5,52.8,2.22,55.6,38.9,10.6,7.6,56.3,40.7,51.75879397,6.469002695
179,39335,21,44.9,3,56.7,38.1,2.4,13.2,52.7,33.9,55.69972196,0
164.1,40884,22.8,28,2.76,40.2,12.2,11.9,11.7,56.6,31.5,42.6645883,5.244100387
165.2,36929,21.3,40.9,2.55,52.3,40,0,7.1,56,39.3,49.33890049,4.12371134
187.3,41009,18.6,40.3,2.56,52.9,22.5,4.7,7.4,55.7,37.1,51.53474193,5.292201918
183.6,37111,22.6,36.1,2.78,54.5,30.7,2,6.2,48.4,38.5,53.44295992,6.74955595
215,50699,14.4,40.8,2.66,59.4,37.7,1,8.6,64.4,33.9,59.05396402,4.398148148
135.7,38012,28.1,31.7,3.19,47,34,1.8,8.1,41.2,41.8,49.9238965,11.31436314
148.2,47041,13.8,44.9,2.48,60,33.3,3.5,4,66.4,32.4,57.84962992,5.642384106
143.4,52895,13,39.9,2.69,52.8,36.3,1.8,5.7,65.6,31.3,56.78785857,8.291032149
205.4,45159,13.5,44.9,2.72,52.7,42.3,1,7.5,54.8,41.5,51.74210355,8.203125
203.2,47123,17.4,36.4,2.82,51.5,38.8,0.7,11.5,53.5,32,56.02906908,6.112482007
201.8,37256,19.6,39.3,2.77,48.9,43.6,1.2,8.2,50.8,39.8,51.02671945,4.700402287
106.1,60810,10.6,34.4,2.87,56.4,34.6,1.2,5,67.6,22.6,58.43071786,10.1488498
147.1,51481,15.5,42,2.78,50.6,43,1.8,4.3,61.7,31.3,53.79832387,10.60674157
168.7,45096,14.9,56.3,2.21,59,42,4.6,5.8,59,47.8,55.48879131,5.130927105
163.7,45719,17.7,30.6,2.59,43.5,18.9,10,6.2,63.8,28.2,43.3262042,5.340021423
154.4,41589,18.3,37.4,2.62,54.7,43.4,3.9,10.9,49.6,39.1,50.63985375,3.301127214
186.9,39649,18.9,44.2,2.59,55.8,59.4,1.4,4.3,58.2,41.8,53.16375199,3.525835866
181.6,43488,19.7,32.9,2.68,46.6,24.9,8.8,6.2,62.4,31.2,47.32220033,4.887587132
165.3,39030,21.5,35.1,2.32,43.3,35.5,1.9,5.7,57.4,37.4,50.32759039,8.393501805
205,34452,23.1,49.1,2.26,55.1,37.5,5.9,8,50,42.9,51.3107775,1.660795169
153.2,61896,12.5,31.9,3.18,50.7,32.4,3.1,3.5,59.9,21.3,54.23312883,2.11038961
187.2,42820,14.8,50.5,2.37,55.7,41.3,0,6.8,54.4,38.1,51.98366394,3.900156006
166.6,41587,22.1,37.2,2.7,50.4,49,2,6.4,52,35.7,49.71603647,8.922207202
150.2,32248,26.5,29.9,3.48,52,32.6,1.8,13.1,36.4,34.8,57.09918902,8.605012198
155.6,53440,14.3,38.5,2.98,54.3,33.3,1.9,6.6,65.2,33.6,58.77796327,9.143368819
173.9,32580,22.7,45.7,2.25,59.5,63.2,0,8.3,49.5,43.3,51.94532072,3.712871287
148.3,74811,9.9,32.1,2.83,53,37.4,6.9,3.4,67.6,20.5,51.81577454,7.101472818
206.1,41849,18.3,41.4,2.56,51.3,42.8,4.2,9.6,63,38.8,48.81232613,3.708958249
135.8,38564,17.1,45.5,2.55,62.2,24,9.1,3.6,68.4,35.7,58.54978355,1.503759399
211.8,41363,20.7,35.5,2.45,45.9,32.3,1.8,5.5,63.6,29.9,56.62913186,2.90368272
209.9,48996,14.8,43.6,2.39,57.3,40.2,3.7,6.6,57.5,34.2,52.666999,8.863294942
164.9,70929,10.9,36.4,2.88,56.3,32.8,7.4,6.1,68.4,23.3,58.84967501,6.062213529
179.8,42839,14.6,31.1,3.21,59,29.7,1.4,4.1,59.4,26.8,63.00594806,10.43646945
196.3,37954,18.6,43.3,2.53,55.2,28.8,0.5,12.7,56.7,42.4,53.67379895,8.245481928
185.9,38895,22.7,30.2,2.52,43.9,16.4,5.1,8.6,58.2,29.3,44.56630944,4.912890034
201.9,43091,20.3,38.2,2.7,51.5,36.6,1.6,10.9,51.7,37.2,51.01562053,7.936654936
200.7,39135,20.2,41.6,2.88,42.7,39.7,2.2,12.1,58.5,37.1,46.42487047,4.995038042
187.7,38742,17.9,37.9,2.62,49.7,51.6,3.1,7.7,54.5,37.9,46.70476871,7.608695652
163.6,51222,16.8,34.9,2.72,46.1,33.6,8,6.6,56.2,33.7,44.7998424,5.753453598
198.4,61773,10.7,31.7,2.86,56.3,37.3,1.3,5.2,61,22.9,55.46536797,9.821782178
181.3,54458,15.6,32.4,2.52,53.7,42.6,0,7.4,70.3,33.9,64.53125,8.831908832
200.1,48834,16,38.1,2.57,53.3,42.3,2.3,8.4,62.8,31.7,51.46315592,5.470997437
183.7,40862,18.6,41.2,2.62,51.8,49,1.8,8.3,52.2,37.2,49.61181594,4.602721317
187,48822,15.5,38,2.63,52.5,24.1,3.6,5.7,63,31.6,52.44872801,5.157593123
176.4,67655,9.9,39.6,2.78,58.3,35.2,4.6,6.1,69.8,26.3,62.21920946,4.839289566
142.1,41813,14.6,32.5,3.08,54,41.1,6.9,3.6,55.5,28.1,58.03349876,7.023108292
129,44817,17.8,35.8,3.17,49.4,34.1,7,4.8,64.1,23.9,55.31228394,5.522288756
215.6,41401,18.5,43.5,2.4,51.5,35.8,2.8,10,51.4,41.7,50.54919908,7.024390244
185.1,38224,21.5,33.3,2.68,43.5,33.9,3.9,5.3,52.5,31.7,42.21898351,7.014170761
66.3,34258,21.8,41,0.0277,54.7,27,2.8,9.6,35.2,36.1,49.7342445,6.324110672
175.1,47834,14.9,47.6,2.61,54,37.9,1.3,7.9,55.2,41.5,53.74910736,7.18503937
160,64636,9.7,35.4,2.55,53.9,24.9,6.7,3.9,73.4,25,53.33401681,5.145852764
133.1,62376,11.2,35.9,2.93,63.1,60.2,6.3,2.2,56.2,18.3,60.23007395,3.469640644
166.8,37294,18.7,54.1,2.65,55,14.2,0,12,46.3,49,56.37254902,11.23809524
201.1,34340,20.1,44.6,2.38,49.6,40.8,1.9,7.2,53.9,42.5,45.45804465,1.546003017
148.3,39006,24.8,35.6,3.06,44.7,48.4,0.1,6.7,53.9,35.3,50.45748116,8.634992459
217.1,43654,16.9,42.7,2.59,51.1,28.6,2.9,6.7,58.5,38.7,47.98401744,8.271186441
169,43194,19,40.9,2.69,49,37.6,0,9.2,55,38.1,49.2497939,4.658564815
174.2,38607,18.1,41.9,2.76,51.1,46.6,6.7,3.4,58.9,37.7,52.36294896,3.956148713
174.4,46427,16.6,38.5,2.75,47.6,34.5,2.3,4.9,56.4,32.5,51.25894215,6.74359899
199.9,35701,19,50.4,2.73,49.5,44.6,0,12.1,47.7,51.5,51.19894598,5.158324821
182.2,32826,23.9,47.8,2.93,44.3,58.9,0,16.3,43.9,47.4,48.0222068,5.389980977
215.4,43087,18.6,43.6,2.84,55.5,45.5,0,12.6,54.2,39.9,56.15238497,5.042979943
202.5,51958,15.8,35.5,2.87,51.5,39.2,2.8,5.2,58.1,31.4,53.95285545,8.977719528
153.9,38000,20.3,42.1,2.45,50.1,29,7.8,4.9,64,38.3,48.96519285,6.763787721
205.8,50361,13.6,35.5,3,59,44.5,9.2,4.1,59.5,25,57.63500931,5.007153076
203.5,56444,14.1,36,2.65,53.3,36.2,4.8,3.3,64.9,31.4,57.2702332,5.812641084
182,55130,13.1,43,2.42,61.3,58.2,0,3.8,62.1,34.7,55.91866376,5.483405483
193.9,35772,22,36.9,2.72,48,30.9,8.6,7.9,48.7,36.2,47.5308642,9.509579891
178.8,49309,13.4,38.3,3.07,60.7,31.3,3.4,3.7,61.1,24.6,63.18458418,9.116409537
157.5,45363,18.1,36.1,2.7,50.2,28.3,9.4,7.2,60.9,31.2,50.1637513,5.87592919
168.2,51733,12.1,40.6,2.45,58.9,35.7,8,2.1,63.3,27.5,57.50147667,9.165808445
136.5,26699,35.4,29.1,3.84,47.3,32.5,3.9,13.8,23.4,42.2,54.15298854,5.949245101
211.3,44110,20.8,39.3,2.55,55.7,34.9,0,3.9,54.6,35.8,55.78764143,5.472636816
172.6,42780,15.5,49,2.35,62,36.4,0,6.9,56.1,46.7,56.89655172,11.51832461
138.2,60435,13.2,35.1,2.66,66.6,39,0,4.3,60.5,22,65.40540541,6.41025641
133.2,37527,20.9,36.1,2.73,54.8,52.8,0,6.4,55.8,40,57.40169622,7.342657343
164.3,58127,15.2,34,2.81,49.4,31.6,8.7,6.9,62.7,25.1,49.65468721,5.979489664
178.2,45559,15.9,32,2.59,48.1,31.3,6.5,5.9,63.8,31.4,48.06370766,6.232108779
178.9,38752,21.2,34.3,2.86,43.9,31.1,2.5,6.5,46.4,40.5,47.60257044,2.46365105
200.7,43618,14.2,49.6,2.17,56.3,54.2,6,2.6,56.4,40.5,50.64194009,7.986111111
155.8,40680,20.6,33.8,3.08,53,39.7,3,7.5,54.7,33.4,56.88748686,6.467919637
159.3,45261,15.6,33.9,2.54,46.6,35.3,8,4.7,63.2,31.2,46.5242265,5.508398049
190.7,36645,19.9,47.7,2.69,49.1,38.7,2.4,9.9,52.2,43.1,47.17370892,2.844950213
188.1,40442,19.3,42.8,2.39,53.5,40.6,1.8,11.5,59.2,41.8,55.60993976,6.233421751
186.3,46346,14.6,40.5,2.85,55.3,37,2,7.9,60.5,33.3,59.71540017,5.176056338
166.7,55918,14.3,31.9,2.75,60.6,44.5,2.8,4.3,57,27.4,58.66885785,10.47120419
152.7,37933,22.1,34.1,3.13,45.8,37.2,4.8,8.1,49.4,37.2,49.3301719,10.31353135
143.9,41437,22.2,31.7,3.2,51.9,35.5,9.2,9.3,49.5,34.5,56.43678161,6.376628075
182.9,43377,15.9,43.5,2.79,52.5,36.4,1.5,6.1,56.2,36.5,55.59017891,6.531059017
165.8,51003,15.8,35.7,2.73,50.6,37,4.7,6.5,61.2,30.5,51.38418948,6.155041017
164.6,39984,26.3,35,2.37,38.5,19.8,6.7,4.4,69.8,25.7,43.43727339,3.854536397
163.1,50589,16.1,29.1,2.94,44.8,25.2,1.1,8.3,55.9,28.8,54.39477649,4.760740197
180.8,44065,13.5,45.6,2.35,56.6,38.5,7.5,6.1,69.8,35.2,53.82644893,6.720977597
172.8,39444,15.4,41.4,2.38,59,42.2,7.6,6.3,65.2,39.5,55.45851528,6.582633053
173.6,40386,20.6,35.6,2.31,47.4,23.1,9.8,6.8,67.6,29.5,44.69897734,5.445266147
209.2,37911,19.2,41,2.45,54.6,27,6.5,4.5,63.1,36.8,50.80108455,7.829010567
186.1,37486,19,42.4,2.37,59.4,33.6,10.9,5.8,60.4,41.8,55.2881925,6.972477064
222.5,39232,18.3,44.1,2.29,55.6,44.5,4.9,7.4,62,41,50.39924354,5.062186341
179.4,33707,22.1,53.5,2.25,58.3,41.4,4.7,12.6,50.7,53.2,54.73812424,1.330671989
154.1,41652,14.4,47.4,2.11,61.3,46.5,3.8,5.2,67.2,36,53.94366197,7.474518686
150,44188,15.6,38.8,2.53,51.3,13.4,2.4,6.3,68.3,34,54.17001877,6.633574007
204.4,32662,22.1,40.6,2.45,56.1,37,4.2,8.3,58.1,41.8,52.48109205,7.519053578
216.3,33091,22.1,43.1,2.46,50.8,46.4,0.5,11.4,52.1,43.6,50.22244192,3.896713615
188.9,46185,16.5,36.5,2.44,43.3,31.5,13.2,7.6,66,29.7,39.58795563,5.730193853
187.3,40047,19.6,35.5,2.52,51.4,32.1,7.8,6,64.1,31.4,48.7488741,5.712144998
203.6,58976,10.6,38.6,2.68,54.3,31.9,4.1,8.3,73.9,26,55.85803147,5.258811102
183.4,49949,14.6,29.7,2.49,49.6,20.8,8.2,8,75.4,25.4,53.12202694,6.303106282
217.7,37581,19.4,523.2,2.34,58.7,27.6,13.1,7.4,56,37.4,54.64772054,5.076142132
183.2,36895,18.4,39.8,2.6,54.4,34.5,4.6,8.8,56.1,39.7,53.80583241,4.306281055
174.5,48128,13.4,41,2.44,56,39,9.2,6.9,72.7,32.2,53.844404,6.850471234
178.5,39908,18.6,39.6,2.6,57.1,46.3,1.5,7,62.1,35.5,56.5904854,4.54931457
212,41891,14.3,39.3,2.45,52.1,23.6,5.2,5.6,70.4,30.1,53.51014041,5.366726297
191.5,53804,15.7,36.5,2.87,53.7,42.9,7.8,9.5,71.9,28,56.57368364,5.393137406
197.9,37597,20,42.8,2.53,53.3,39.6,10.1,4.5,66.8,35,52.85832643,5.692675159
203.2,47937,16.6,42,2.39,52.9,52.1,3.1,5.1,69.1,33.6,53.20602663,7.023060797
201.2,34863,22.2,37,2.71,52.9,29.3,3.7,8.7,50.7,37,52.00769416,7.439480417
141.8,35345,17,42.9,2.43,53,45.4,5,8.7,65.5,38.6,50.84094185,5.775470474
225.4,35363,20.4,42.3,2.63,56.3,43.4,4.2,10.2,58.8,41.8,56.94623656,5.739599384
187.4,40165,16.1,44.2,2.44,54.8,28.4,0,10,60.6,39.6,53.58111774,7.791479821
188.8,42088,18,39.7,0.0243,47.7,32.2,8.9,7.2,63.2,34.2,46.553108,4.673182651
180.7,38023,15,44.1,2.43,54.2,27.9,15.8,4.6,59.9,35,51.36393879,4.787961696
202.1,37360,17.4,40.8,2.61,54.5,35.4,4.6,8.1,59.8,38.5,52.40160813,6.976323875
270.5,30661,32.2,39.3,2.41,41.6,41.3,4.9,12.2,43.5,47.6,42.10221794,5.214497041
179.9,47158,13.9,38,2.62,55.3,33.7,5.6,6.7,66.4,29,58.55774444,6.768874747
140.3,41376,15.8,44.8,2.43,57,37.1,8.6,5.9,63.1,37.3,55.02419584,4.179104478
176.9,42105,16.1,43.7,2.37,55.1,39.3,4.8,9.4,63.4,39.2,50.9848174,4.500642949
203.7,36867,20.7,46.5,2.55,50.9,42.9,2.1,11.7,50.2,42.3,50.79365079,6.885245902
229.7,34631,23.3,40.5,2.49,47.4,57.3,1.4,8.8,48.3,43.3,44.48737409,5.174548155
185.9,45448,14.3,39.7,2.62,57.6,32.3,5.1,6.1,66,32.4,57.9788197,4.480398258
168.8,42956,20.2,28.3,2.28,42.4,19.6,6.1,7.2,74,26.8,45.20152443,3.648198607
167.7,29415,23.9,45.8,2.48,53.9,45.7,1.3,7.1,48.8,47.7,50.79001603,10.04694836
161.3,51958,10.2,39.8,2.62,58.1,29.6,4.8,2.9,78.6,27.4,60.89830838,3.887915937
190.2,31025,22.3,50.7,2.22,59.1,36.3,0,12.6,51.6,52.1,52.49232223,5.784615385
239.8,32120,28.7,37.6,2.53,41.5,49.8,1.8,11.2,45.7,47.5,38.70967742,6.710775047
174.4,50548,11.6,39.7,2.54,59.5,40.6,5,4.2,76.1,29.4,58.87762001,5.280764636
217.1,40038,17.6,37.5,2.56,53.9,31.1,5.1,6.4,61.6,35.7,52.40220693,6.924516532
163.8,40710,21.6,34.4,2.52,47.8,20.2,7.4,7,71.3,29,48.57245681,7.510402923
192.5,44408,18.9,39.5,2.47,48.4,48.1,5.2,6.5,64.2,37,50.96695599,5.282802182
152.6,70874,6.9,38.3,2.46,54.7,28.3,12,5.6,81.8,21.2,52.04494621,5.366242744
183.4,38344,18.1,37.5,2.52,55,26.4,7.4,9.5,62.3,39.4,56.62865895,3.172641121
196,47227,15.9,26.8,2.84,45,45.2,3.6,12.7,72.3,27.6,51.86264982,5.283078379
205,34684,18.6,46.4,2.2,55.7,41.3,4.4,2.8,63.6,38.7,49.63570128,14.97890295
205.2,51738,11.6,45.1,2.53,60.1,32.2,8.4,6.2,67.7,34.9,61.27828898,6.335282651
191.8,41346,18.3,38.4,2.72,47.1,28.1,2.4,8.9,61.5,39.1,51.46745562,2.837290098
204.2,51986,15.3,41.5,2.63,55,34.4,8.4,8.2,72.9,32.7,56.25722878,4.663623735
181.8,31820,21.5,46.6,2.4,55.6,36.6,0,11.1,52.3,48.6,53.32581736,6.022187005
236,30019,25.1,41.6,2.57,55.1,25.2,0.5,10.1,46.7,48.4,53.19933616,7.130554599
162.9,74220,6.8,37.4,2.65,57.1,28.8,10.1,5.1,84,19.2,59.06748802,5.121121033
178.8,33986,21.7,49.7,2.31,53.6,44.6,6.6,9.3,58,43.3,50.98381071,3.829787234
187.7,46874,13.1,42.5,2.48,57.7,35.3,5,5.4,76,32.6,56.91467003,4.229447528
216.8,40376,20.3,38.9,2.33,48.2,35.8,3.7,8.3,64.3,38.9,49.40247032,4.612961296
166,60093,9.6,40.2,2.44,48.6,27.8,13.7,7.4,76,26.6,46.72866496,5.188221792
205.8,41112,16.3,38.2,2.48,47.8,22.4,3.6,5.5,70.9,34.7,47.3428313,6.003068661
208.7,34644,18.2,41.3,2.52,57.8,28.3,5,7.4,57.9,38.1,55.69105691,7.524536532
195.4,38281,16.3,39.1,2.58,53.5,20.8,4.2,4,48.3,36.8,51.43165856,10.28806584
205.4,40532,20.9,39.7,2.52,50.9,44.2,4.1,6.8,60.5,39.6,49.95081,5.810081525
210.7,27382,28.2,44.5,2.5,54.6,44.1,6.2,9.2,54.2,41.6,54.22642661,7.147111376
147.4,42498,16.6,42.4,0.0237,57.1,43.9,8.5,5.8,62.2,36.8,53.18127251,6.469648562
206.6,38329,19,42,2.43,53.7,38.5,4.6,9.1,58,41.7,50.1535907,7.254779066
169.4,40642,16.2,51.3,2.42,62.5,37.8,5.3,10.8,60.3,43,60.25241508,3.314818133
196.5,36642,17.7,40.9,2.56,52.2,43.9,5.7,6,63.1,35,47.85031847,10.31227306
173.6,35731,18.7,41.5,2.43,50.7,33.2,5.5,9,54.8,38.8,48.98591549,5.505782701
161.3,33755,21.5,41.6,2.67,48.4,38.8,1.4,8.1,52.1,45.7,50.64593825,4.813502813
194.4,40267,17.5,40.6,2.5,53.3,38.4,3,5.4,59.7,37.4,51.61691542,5.078698846
177.6,52959,12.8,40.2,2.74,56.2,44.8,3.6,8.9,69.4,31.7,58.81516191,5.58081852
207,34581,25.5,40.1,2.67,50.1,33.5,1.1,12.2,52.9,42.8,53.94121576,4.671312865
240.5,30721,26.4,46.7,2.43,51.7,40.2,0,9.5,52.1,49.6,50.2842472,6.199460916
166.7,41561,17.8,38.1,2.78,57.6,40.7,2.2,6.3,59.5,31.8,61.30384168,7.851851852
171,38802,15.5,47.8,2.25,59.5,29.9,9,4.3,69.8,32.9,55,3.291139241
203.2,31600,22.7,41.7,0.0248,54,36.5,2.8,9.4,48.6,44.9,50.9454496,5.680317041
214.3,35681,28.8,34.6,2.2,28.6,24.9,14.5,12.4,55.5,35.3,24.42907814,4.685604704
121.4,41602,15.1,42.6,2.15,53.2,23.5,6.8,6.5,75.2,29.3,49.11764706,2.454308094
140.6,38871,30.6,29.8,3.63,44.8,32.7,0.5,19.9,29.9,35.5,49.27293065,6.755829904
170.1,35740,25.2,34.5,2.87,46.6,27.1,2,13.4,43,35.4,44.28060769,8.100358423
163.7,49758,11.7,45.8,2.32,64.6,51.6,2.6,4.5,69.3,32.8,61.06304079,3.515263645
129.1,47520,12.7,49.1,2.27,57.4,36.9,6,3.9,68.9,34.2,51.54017857,5.364583333
165.2,42903,14.3,38,2.35,52,36.8,5.8,5.1,66.9,34.9,47.60833531,5.796213808
136.8,41004,19.4,41.1,2.5,54.6,24.8,8.9,4.3,53.1,38.7,53.01573427,8.205128205
197.5,47376,10.8,50.3,1.99,57.2,44,0,2.6,78.8,33.5,48.15242494,7.560137457
178.3,50540,11.7,41.1,2.24,59.5,28.1,19.6,2,77.3,30.6,55.71212884,1.750547046
196.9,38178,17.1,46.8,2.13,49.9,50.6,3.2,3.9,62.7,40.8,46.32562971,5.317324185
162,59102,8,39,2.47,61.1,33.1,4.2,3.3,78.8,23.8,56.51105651,21.32616487
150.6,47351,13.6,42.1,2.48,56.3,40.3,1.9,7,65.8,31.9,54.5518245,6.812139453
137.9,51569,13.9,33.2,2.39,49.5,21.1,9.7,6.3,77.5,19,49.2531077,4.428705174
198.9,33428,31.8,31.3,3.07,41.3,34.2,3.4,14.4,33,36.4,40.92846992,7.119948685
231,37316,20.1,53.1,2.29,58.8,53.5,2.3,3.5,60.6,38.4,57.5,1.481481481
113.2,47902,14.4,53.7,2.19,62.8,27.5,1.3,7.2,66.5,40.3,58.4799437,18.55670103
178,43509,17.6,34.3,2.63,49,33.4,5.6,4,61.6,34.2,48.07944846,5.809710918
185.5,61575,10.4,47.7,2.51,59.5,37.5,2.4,6.6,75.5,30.9,60.16096579,4.111531191
179.5,43272,14.6,51.4,2.18,63.3,36.1,13.4,3.9,68.9,34.4,59.91237678,2.089552239
194.4,46926,19.6,39.2,2.57,46.8,26.2,5.8,9.7,64.8,40.9,48.22958057,4.859510954
173.8,43104,18.9,41.6,2.36,46.1,24.2,5.7,7.1,71.5,36.3,48.46420714,4.59877366
157.1,94334,6.3,42.8,2.84,57.4,24.7,20.6,6.8,81.9,22.5,63.06541508,4.066933111
138.8,56866,15.4,37.7,2.91,45.3,23.5,15.1,8.6,54.5,37.4,44.72000041,4.84491139
188.4,59925,13,39.8,2.43,45.9,29.1,13.5,7.6,76.4,31.9,45.44265292,4.18906927
161.7,70299,14.5,39.3,2.81,51.2,26.3,15.6,6.9,70.3,31.6,54.52999083,4.517034138
142.9,83162,14.7,36.3,3.17,53.1,27.9,14.9,7.9,66.6,36,60.5823533,6.943122405
183.7,43518,18.9,37.8,2.42,44.3,23.1,7,10,66.9,37.8,46.34128688,5.011933174
174.2,71885,7.2,41.8,2.44,54,26,13.5,6,82.6,27.1,52.77076545,4.520913789
175.7,56508,13.2,39.9,2.65,44.8,27.1,9.9,7.4,71.5,35.1,45.67653277,5.183987725
172.8,48718,15.9,43.3,2.46,48.6,33.8,7.1,10.5,71.1,38.4,49.62527198,3.499365035
184.2,48135,15.4,45.5,2.35,49.1,42.7,9,6.4,64.5,39.7,47.72313297,4.740817921
162.7,49809,14.2,42.3,2.37,47.4,31,8.7,5.5,70.1,35.9,47.30477103,7.177836855
178.7,46849,16.6,42,2.36,50.5,38.3,7,8.2,66.4,39.9,46.99936675,6.856742229
163.8,85886,7.7,40.6,2.98,51.4,28.5,15.3,6.4,77.9,26.2,57.61862432,4.419518742
178.8,48908,16.3,42.2,2.54,45.5,29.3,8.4,11.5,62.2,41.4,45.25418955,5.516819572
160.5,52195,11.4,43.6,2.5,55.2,37.7,9.5,6.9,74.2,33.9,54.53401771,6.184505988
159.5,51880,18.7,30.2,2.35,37.3,13,14.6,5.9,79.9,24.9,41.07124285,4.367123465
170.8,56718,13.7,43.1,2.44,46.9,30.1,10.5,9.3,70,34.7,46.72683306,4.324719649
177.9,54585,13.3,45.2,2.4,48.4,33.8,7.1,6.6,72.6,36.5,47.70792892,3.57092349
198.4,47547,14.6,42.9,2.45,49.1,38,6.8,9.5,68.5,39.3,50.60032182,4.671621417
175.5,49191,12.9,43.1,2.48,52.7,33.3,7.7,7.5,71,34.7,51.17885733,5.106970324
145.3,83152,10.4,40.3,2.75,50.2,26.6,17.3,7.6,73.6,28,51.96451241,4.871361927
181.1,53783,12.3,41.1,2.38,50.9,33.5,6.1,7.4,74,34.2,51.85279027,4.815216083
178.4,48368,14.5,41.5,2.46,52.8,32.1,7.4,6.9,59.6,35.1,53.77892031,6.10380117
178.7,41296,17.9,470.4,2.45,49,26,6.7,7.9,61.3,35.1,46.79502803,4.493936752
174.4,43043,16.4,42.1,2.65,51.2,33.5,2.2,9,63.9,39.2,52.90479346,3.572800615
157.1,35266,20.5,47.2,2.25,63,44.5,3.2,10.5,56.8,43.4,59.58071279,5.062082139
186.1,32508,25,39.7,2.55,39.3,46.1,3.3,17.6,53.2,41.5,40.6686994,9.115971329
169.3,36488,20.9,46.6,2.27,59.2,29.2,2.7,8.5,59.4,42.4,55.70167996,4.603914259
152.8,37131,19.8,43.7,2.22,53.3,26.3,4.3,6.9,58.3,37.8,56.4916924,6.046511628
194,40357,18.8,44.9,2.54,49.1,36.3,4.9,11.5,59.3,43.6,48.03953338,4.17432129
175.3,31217,27.7,44.8,2.59,39,37.6,3.9,13.5,50.8,46.1,41.0637149,4.823151125
161.4,33521,25.6,42.6,2.37,45.9,30.8,0.8,12.1,54,43.9,42.50399278,6.97029703
169.2,47387,15.7,50,2.34,57.4,43.4,6.6,11.4,62.7,44.1,55.00782632,6.292374849
162.7,47296,13.9,41.1,2.36,47.8,26.8,10.1,7,64,33.9,45.6067151,4.175372554
188,39275,20.5,42.9,2.53,48.1,31.4,3.6,11.6,57.5,41.1,47.70626097,4.608459925
173.6,55250,12.2,37.4,2.78,54.5,35.6,6.3,9.2,70.1,27.2,56.38540224,5.372694672
195.5,38653,18.8,42.8,2.56,49.5,38.7,4.8,12.2,55.5,40.5,48.54907179,6.057735176
143.8,61730,9.7,41.1,2.67,57.1,34.3,4.9,9.3,76.5,27.9,60.10540184,1.574468085
191.5,48824,14.7,46.4,2.27,53.4,32,6.5,10.2,65.2,38.7,49.27109758,4.194102491
188.2,42730,19.9,44.9,2.55,48.4,29.8,7.5,10.9,57.8,44.5,49.59658829,6.018822499
176.4,45080,16.2,40.8,2.59,51.7,34.4,9.6,8.2,65,33.6,52.05061305,4.107398367
146.8,56797,13.9,46.3,2.47,57,34.4,10.8,9,66.5,36.4,55.72558779,5.81829259
